poll_id,end_date,sample_size,population,state,Biden,Trump,population_weight,date_weight,sample_weight,Biden_Win,Trump_win,wbw,wtw
83392,2023-08-06,1212,lv,"",40.6666666666667,42,1,0.000762411310698935,1.08350261983027,0,1,0,0.000826074652530524
83392,2023-08-06,1500,rv,"",36.3333333333333,38,0.753,0.000762411310698935,1.17609125905568,0,1,0,0.000675188954573607
83401,2023-08-13,6000,rv,"",43,41,0.753,0.00107821241569708,1.77815125038364,1,0,0.00144367024062865,0
83418,2023-08-15,1321,rv,"",43,42,0.753,0.00119044302168406,1.12090281761453,1,0,0.00100478131572306,0
83418,2023-08-15,1500,a,"",38,39,0.628,0.00119044302168406,1.17609125905568,0,1,0,0.000879243729025653
83419,2023-08-14,1100,rv,"",47,46,0.753,0.00113293885367203,1.04139268515823,1,0,0.000888415178914037,0
83420,2023-08-14,1632,rv,"",47,46,0.753,0.00113293885367203,1.21272015441784,1,0,0.00103457514952305,0
83421,2023-08-14,1002,rv,"",42.8,41,0.753,0.00113293885367203,1.00086772153123,1,0,0.000853843212619023,0
83433,2023-08-03,2500,rv,"",43.5,41,0.753,0.000657177828433768,1.39794000867204,1,0,0.000691777469922368,0
83708,2023-08-05,5000,rv,"",43,41,0.753,0.000725583148992651,1.69897000433602,1,0,0.00092825623636001,0
83709,2023-08-04,5000,rv,"",42,42,0.753,0.000690533966002488,1.69897000433602,1,0,0.000883416960895702,0
83710,2023-08-03,5000,rv,"",42,42,0.753,0.000657177828433768,1.69897000433602,1,0,0.000840743639771811,0
83711,2023-08-02,5000,rv,"",42,43,0.753,0.000625432953986462,1.69897000433602,0,1,0,0.000800131646895339
83712,2023-08-01,5000,rv,"",43,42,0.753,0.000595221510842029,1.69897000433602,1,0,0.000761481410120699,0
83713,2023-07-31,5000,rv,"",44,42,0.753,0.000566469426836017,1.69897000433602,1,0,0.000724698167119561,0
83714,2023-07-29,5000,rv,"",44,42,0.753,0.000513064764967392,1.69897000433602,1,0,0.000656376279408866,0
83715,2023-07-28,5000,rv,"",43,42,0.753,0.00048828125,1.69897000433602,1,0,0.000624670123664562,0
83716,2023-07-27,5000,rv,"",43,42,0.753,0.000464694898930967,1.69897000433602,1,0,0.000594495528922108,0
83717,2023-07-26,5000,rv,"",44,41,0.753,0.000442247882941361,1.69897000433602,1,0,0.000565778513361655,0
83718,2023-07-25,5000,rv,"",44,42,0.753,0.000420885166624501,1.69897000433602,1,0,0.000538448668843841,0
83719,2023-07-24,5000,rv,"",44,41,0.753,0.000400554373050604,1.69897000433602,1,0,0.000512438988283703,0
83720,2023-07-22,5000,rv,"",43,41,0.753,0.000362791574496325,1.69897000433602,1,0,0.000464128118180005,0
83721,2023-07-21,5000,rv,"",43,42,0.753,0.000345266983001244,1.69897000433602,1,0,0.000441708480447851,0
83722,2023-07-20,5000,rv,"",43,42,0.753,0.000328588914216884,1.69897000433602,1,0,0.000420371819885906,0
83723,2023-07-19,5000,rv,"",43,42,0.753,0.000312716476993231,1.69897000433602,1,0,0.00040006582344767,0
83724,2023-07-18,5000,rv,"",42,43,0.753,0.000297610755421015,1.69897000433602,0,1,0,0.00038074070506035
83725,2023-07-17,5000,rv,"",42,42,0.753,0.000283234713418008,1.69897000433602,1,0,0.00036234908355978,0
83726,2023-07-16,5000,rv,"",43,41,0.753,0.000269553103924271,1.69897000433602,1,0,0.000344845866521683,0
83727,2023-07-15,5000,rv,"",44,41,0.753,0.000256532382483696,1.69897000433602,1,0,0.000328188139704433,0
83728,2023-07-14,5000,rv,"",44,41,0.753,0.000244140625,1.69897000433602,1,0,0.000312335061832281,0
83729,2023-07-13,5000,rv,"",43,43,0.753,0.000232347449465483,1.69897000433602,1,0,0.000297247764461054,0
83730,2023-07-12,5000,rv,"",42,43,0.753,0.00022112394147068,1.69897000433602,0,1,0,0.000282889256680827
83731,2023-07-11,5000,rv,"",43,42,0.753,0.000210442583312251,1.69897000433602,1,0,0.00026922433442192,0
83732,2023-07-10,5000,rv,"",42,42,0.753,0.000200277186525302,1.69897000433602,1,0,0.000256219494141852,0
83733,2023-07-08,5000,rv,"",42,42,0.753,0.000181395787248163,1.69897000433602,1,0,0.000232064059090002,0
83734,2023-07-07,5000,rv,"",43,42,0.753,0.000172633491500622,1.69897000433602,1,0,0.000220854240223925,0
83735,2023-07-06,5000,rv,"",43,42,0.753,0.000164294457108442,1.69897000433602,1,0,0.000210185909942953,0
83736,2023-07-05,5000,rv,"",43,41,0.753,0.000156358238496615,1.69897000433602,1,0,0.000200032911723835,0
83737,2023-07-04,5000,rv,"",44,41,0.753,0.000148805377710507,1.69897000433602,1,0,0.000190370352530175,0
83738,2023-07-03,5000,rv,"",44,41,0.753,0.000141617356709004,1.69897000433602,1,0,0.00018117454177989,0
83739,2023-07-02,5000,rv,"",43,41,0.753,0.000134776551962135,1.69897000433602,1,0,0.000172422933260841,0
83740,2023-07-01,5000,rv,"",43,42,0.753,0.000128266191241848,1.69897000433602,1,0,0.000164094069852216,0
83741,2023-06-30,5000,rv,"",41,42,0.753,0.0001220703125,1.69897000433602,0,1,0,0.00015616753091614
83742,2023-06-29,5000,rv,"",42,42,0.753,0.000116173724732742,1.69897000433602,1,0,0.000148623882230527,0
83743,2023-06-28,5000,rv,"",42,42,0.753,0.00011056197073534,1.69897000433602,1,0,0.000141444628340414,0
83744,2023-06-27,5000,rv,"",42,43,0.753,0.000105221291656125,1.69897000433602,0,1,0,0.00013461216721096
83745,2023-06-26,5000,rv,"",41,43,0.753,0.000100138593262651,1.69897000433602,0,1,0,0.000128109747070926
83746,2023-06-24,5000,rv,"",42,42,0.753,9.06978936240813e-05,1.69897000433602,1,0,0.000116032029545001,0
83747,2023-06-23,5000,rv,"",42,42,0.753,8.6316745750311e-05,1.69897000433602,1,0,0.000110427120111963,0
83748,2023-06-22,5000,rv,"",43,41,0.753,8.2147228554221e-05,1.69897000433602,1,0,0.000105092954971476,0
83749,2023-06-21,5000,rv,"",43,42,0.753,7.81791192483077e-05,1.69897000433602,1,0,0.000100016455861917,0
83750,2023-06-20,5000,rv,"",43,42,0.753,7.44026888552537e-05,1.69897000433602,1,0,9.51851762650874e-05,0
83751,2023-06-18,5000,rv,"",43,42,0.753,6.73882759810676e-05,1.69897000433602,1,0,8.62114666304207e-05,0
83752,2023-06-17,5000,rv,"",43,42,0.753,6.4133095620924e-05,1.69897000433602,1,0,8.20470349261082e-05,0
83753,2023-06-16,5000,rv,"",42,42,0.753,6.103515625e-05,1.69897000433602,1,0,7.80837654580702e-05,0
83754,2023-06-15,5000,rv,"",42,42,0.753,5.80868623663708e-05,1.69897000433602,1,0,7.43119411152635e-05,0
83755,2023-06-14,5000,rv,"",43,42,0.753,5.52809853676701e-05,1.69897000433602,1,0,7.07223141702068e-05,0
83756,2023-06-13,5000,rv,"",43,42,0.753,5.26106458280626e-05,1.69897000433602,1,0,6.73060836054801e-05,0
83757,2023-06-12,5000,rv,"",43,42,0.753,5.00692966313255e-05,1.69897000433602,1,0,6.40548735354629e-05,0
83758,2023-06-10,5000,rv,"",43,42,0.753,4.53489468120407e-05,1.69897000433602,1,0,5.80160147725006e-05,0
83759,2023-06-09,5000,rv,"",43,42,0.753,4.31583728751555e-05,1.69897000433602,1,0,5.52135600559813e-05,0
83760,2023-06-08,5000,rv,"",44,42,0.753,4.10736142771105e-05,1.69897000433602,1,0,5.25464774857382e-05,0
83761,2023-06-07,5000,rv,"",43,43,0.753,3.90895596241538e-05,1.69897000433602,1,0,5.00082279309587e-05,0
83762,2023-06-06,5000,rv,"",43,43,0.753,3.72013444276268e-05,1.69897000433602,1,0,4.75925881325437e-05,0
83763,2023-06-05,5000,rv,"",43,42,0.753,3.5404339177251e-05,1.69897000433602,1,0,4.52936354449725e-05,0
83764,2023-06-03,5000,rv,"",43,41,0.753,3.2066547810462e-05,1.69897000433602,1,0,4.10235174630541e-05,0
83765,2023-06-02,5000,rv,"",43,41,0.753,3.0517578125e-05,1.69897000433602,1,0,3.90418827290351e-05,0
83766,2023-06-01,5000,rv,"",43,41,0.753,2.90434311831854e-05,1.69897000433602,1,0,3.71559705576317e-05,0
83767,2023-05-31,5000,rv,"",43,42,0.753,2.76404926838351e-05,1.69897000433602,1,0,3.53611570851034e-05,0
83768,2023-05-30,5000,rv,"",42,43,0.753,2.63053229140313e-05,1.69897000433602,0,1,0,3.36530418027401e-05
83769,2023-05-29,5000,rv,"",42,44,0.753,2.50346483156628e-05,1.69897000433602,0,1,0,3.20274367677314e-05
83770,2023-05-26,5000,rv,"",43,43,0.753,2.15791864375777e-05,1.69897000433602,1,0,2.76067800279907e-05,0
83771,2023-05-25,5000,rv,"",43,43,0.753,2.05368071385552e-05,1.69897000433602,1,0,2.62732387428691e-05,0
83772,2023-05-24,5000,rv,"",43,42,0.753,1.95447798120769e-05,1.69897000433602,1,0,2.50041139654794e-05,0
83773,2023-05-23,5000,rv,"",43,42,0.753,1.86006722138134e-05,1.69897000433602,1,0,2.37962940662719e-05,0
83774,2023-05-22,5000,rv,"",43,41,0.753,1.77021695886255e-05,1.69897000433602,1,0,2.26468177224863e-05,0
83775,2023-05-20,5000,rv,"",43,42,0.753,1.6033273905231e-05,1.69897000433602,1,0,2.0511758731527e-05,0
83776,2023-05-19,5000,rv,"",43,42,0.753,1.52587890625e-05,1.69897000433602,1,0,1.95209413645176e-05,0
83777,2023-05-18,5000,rv,"",44,41,0.753,1.45217155915927e-05,1.69897000433602,1,0,1.85779852788158e-05,0
83778,2023-05-17,5000,rv,"",44,42,0.753,1.38202463419175e-05,1.69897000433602,1,0,1.76805785425517e-05,0
83779,2023-05-16,5000,rv,"",44,42,0.753,1.31526614570156e-05,1.69897000433602,1,0,1.682652090137e-05,0
83780,2023-05-15,5000,rv,"",44,42,0.753,1.25173241578314e-05,1.69897000433602,1,0,1.60137183838657e-05,0
83781,2023-05-13,5000,rv,"",44,42,0.753,1.13372367030102e-05,1.69897000433602,1,0,1.45040036931252e-05,0
83782,2023-05-12,5000,rv,"",45,42,0.753,1.07895932187889e-05,1.69897000433602,1,0,1.38033900139953e-05,0
83783,2023-05-11,5000,rv,"",44,42,0.753,1.02684035692776e-05,1.69897000433602,1,0,1.31366193714345e-05,0
83784,2023-05-10,5000,rv,"",45,42,0.753,9.77238990603846e-06,1.69897000433602,1,0,1.25020569827397e-05,0
83785,2023-05-09,5000,rv,"",44,42,0.753,9.3003361069067e-06,1.69897000433602,1,0,1.18981470331359e-05,0
83786,2023-05-08,5000,rv,"",45,41,0.753,8.85108479431277e-06,1.69897000433602,1,0,1.13234088612431e-05,0
83787,2023-05-06,5000,rv,"",44,42,0.753,8.01663695261551e-06,1.69897000433602,1,0,1.02558793657635e-05,0
83788,2023-05-05,5000,rv,"",44,42,0.753,7.62939453125e-06,1.69897000433602,1,0,9.76047068225878e-06,0
83789,2023-05-04,5000,rv,"",45,41,0.753,7.26085779579635e-06,1.69897000433602,1,0,9.28899263940792e-06,0
83790,2023-05-03,5000,rv,"",45,40,0.753,6.91012317095876e-06,1.69897000433602,1,0,8.84028927127585e-06,0
83791,2023-05-02,5000,rv,"",44,40,0.753,6.57633072850782e-06,1.69897000433602,1,0,8.41326045068501e-06,0
83792,2023-05-01,5000,rv,"",44,41,0.753,6.2586620789157e-06,1.69897000433602,1,0,8.00685919193287e-06,0
83793,2023-04-29,5000,rv,"",44,42,0.753,5.66861835150509e-06,1.69897000433602,1,0,7.25200184656258e-06,0
83794,2023-04-28,5000,rv,"",45,42,0.753,5.39479660939444e-06,1.69897000433602,1,0,6.90169500699767e-06,0
83795,2023-04-27,5000,rv,"",44,41,0.753,5.1342017846388e-06,1.69897000433602,1,0,6.56830968571727e-06,0
83796,2023-04-26,5000,rv,"",44,42,0.753,4.88619495301923e-06,1.69897000433602,1,0,6.25102849136984e-06,0
83797,2023-04-25,5000,rv,"",43,42,0.753,4.65016805345335e-06,1.69897000433602,1,0,5.94907351656796e-06,0
83798,2023-04-24,5000,rv,"",43,42,0.753,4.42554239715639e-06,1.69897000433602,1,0,5.66170443062157e-06,0
83799,2023-04-22,5000,rv,"",44,42,0.753,4.00831847630776e-06,1.69897000433602,1,0,5.12793968288177e-06,0
83800,2023-04-21,5000,rv,"",44,42,0.753,3.814697265625e-06,1.69897000433602,1,0,4.88023534112939e-06,0
83801,2023-04-20,5000,rv,"",44,42,0.753,3.63042889789817e-06,1.69897000433602,1,0,4.64449631970396e-06,0
83802,2023-04-19,5000,rv,"",44,42,0.753,3.45506158547938e-06,1.69897000433602,1,0,4.42014463563793e-06,0
83803,2023-04-18,5000,rv,"",44,41,0.753,3.28816536425391e-06,1.69897000433602,1,0,4.2066302253425e-06,0
83804,2023-04-17,5000,rv,"",43,41,0.753,3.12933103945785e-06,1.69897000433602,1,0,4.00342959596644e-06,0
83805,2023-04-15,5000,rv,"",43,41,0.753,2.83430917575254e-06,1.69897000433602,1,0,3.62600092328129e-06,0
83806,2023-04-14,5000,rv,"",44,41,0.753,2.69739830469722e-06,1.69897000433602,1,0,3.45084750349883e-06,0
83807,2023-04-13,5000,rv,"",44,41,0.753,2.5671008923194e-06,1.69897000433602,1,0,3.28415484285863e-06,0
83808,2023-04-12,5000,rv,"",44,41,0.753,2.44309747650961e-06,1.69897000433602,1,0,3.12551424568492e-06,0
83809,2023-04-11,5000,rv,"",43,42,0.753,2.32508402672667e-06,1.69897000433602,1,0,2.97453675828398e-06,0
83810,2023-04-10,5000,rv,"",44,42,0.753,2.21277119857819e-06,1.69897000433602,1,0,2.83085221531079e-06,0
83811,2023-04-08,5000,rv,"",43,42,0.753,2.00415923815388e-06,1.69897000433602,1,0,2.56396984144088e-06,0
83812,2023-04-07,5000,rv,"",43,41,0.753,1.9073486328125e-06,1.69897000433602,1,0,2.44011767056469e-06,0
83813,2023-04-06,5000,rv,"",43,41,0.753,1.81521444894909e-06,1.69897000433602,1,0,2.32224815985198e-06,0
83814,2023-04-05,5000,rv,"",43,42,0.753,1.72753079273969e-06,1.69897000433602,1,0,2.21007231781896e-06,0
83815,2023-04-04,5000,rv,"",43,42,0.753,1.64408268212696e-06,1.69897000433602,1,0,2.10331511267125e-06,0
83816,2023-04-03,5000,rv,"",42,42,0.753,1.56466551972892e-06,1.69897000433602,1,0,2.00171479798322e-06,0
83817,2023-04-01,5000,rv,"",42,41,0.753,1.41715458787627e-06,1.69897000433602,1,0,1.81300046164065e-06,0
83818,2023-03-31,5000,rv,"",42,41,0.753,1.34869915234861e-06,1.69897000433602,1,0,1.72542375174942e-06,0
83819,2023-03-30,5000,rv,"",42,42,0.753,1.2835504461597e-06,1.69897000433602,1,0,1.64207742142932e-06,0
83820,2023-03-29,5000,rv,"",42,42,0.753,1.22154873825481e-06,1.69897000433602,1,0,1.56275712284246e-06,0
83821,2023-03-28,5000,rv,"",42,42,0.753,1.16254201336334e-06,1.69897000433602,1,0,1.48726837914199e-06,0
83822,2023-03-27,5000,rv,"",43,41,0.753,1.1063855992891e-06,1.69897000433602,1,0,1.41542610765539e-06,0
83823,2023-03-25,5000,rv,"",44,41,0.753,1.00207961907694e-06,1.69897000433602,1,0,1.28198492072044e-06,0
83824,2023-03-24,5000,rv,"",43,42,0.753,9.5367431640625e-07,1.69897000433602,1,0,1.22005883528235e-06,0
83825,2023-03-23,5000,rv,"",43,41,0.753,9.07607224474543e-07,1.69897000433602,1,0,1.16112407992599e-06,0
83826,2023-03-22,5000,rv,"",43,41,0.753,8.63765396369845e-07,1.69897000433602,1,0,1.10503615890948e-06,0
83827,2023-03-21,5000,rv,"",43,41,0.753,8.22041341063478e-07,1.69897000433602,1,0,1.05165755633563e-06,0
83828,2023-03-20,5000,rv,"",45,41,0.753,7.82332759864462e-07,1.69897000433602,1,0,1.00085739899161e-06,0
83829,2023-03-18,5000,rv,"",44,41,0.753,7.08577293938136e-07,1.69897000433602,1,0,9.06500230820323e-07,0
83830,2023-03-17,5000,rv,"",43,41,0.753,6.74349576174305e-07,1.69897000433602,1,0,8.62711875874708e-07,0
83831,2023-03-16,5000,rv,"",43,41,0.753,6.41775223079851e-07,1.69897000433602,1,0,8.21038710714658e-07,0
83832,2023-03-15,5000,rv,"",43,41,0.753,6.10774369127404e-07,1.69897000433602,1,0,7.8137856142123e-07,0
83833,2023-03-14,5000,rv,"",43,41,0.753,5.81271006681669e-07,1.69897000433602,1,0,7.43634189570994e-07,0
83834,2023-03-13,5000,rv,"",43,42,0.753,5.53192799644548e-07,1.69897000433602,1,0,7.07713053827697e-07,0
83835,2023-03-11,5000,rv,"",42,42,0.753,5.0103980953847e-07,1.69897000433602,1,0,6.40992460360221e-07,0
83836,2023-03-10,5000,rv,"",43,41,0.753,4.76837158203125e-07,1.69897000433602,1,0,6.10029417641173e-07,0
83837,2023-03-09,5000,rv,"",44,41,0.753,4.53803612237272e-07,1.69897000433602,1,0,5.80562039962995e-07,0
83838,2023-03-08,5000,rv,"",44,41,0.753,4.31882698184923e-07,1.69897000433602,1,0,5.52518079454741e-07,0
83839,2023-03-07,5000,rv,"",44,41,0.753,4.11020670531739e-07,1.69897000433602,1,0,5.25828778167813e-07,0
83840,2023-03-06,5000,rv,"",43,42,0.753,3.91166379932231e-07,1.69897000433602,1,0,5.00428699495804e-07,0
83841,2023-03-04,5000,rv,"",42,43,0.753,3.54288646969068e-07,1.69897000433602,0,1,0,4.53250115410162e-07
83842,2023-03-03,5000,rv,"",42,42,0.753,3.37174788087152e-07,1.69897000433602,1,0,4.31355937937354e-07,0
83843,2023-03-02,5000,rv,"",43,41,0.753,3.20887611539925e-07,1.69897000433602,1,0,4.10519355357329e-07,0
83844,2023-03-01,5000,rv,"",43,41,0.753,3.05387184563702e-07,1.69897000433602,1,0,3.90689280710615e-07,0
83845,2023-02-28,5000,rv,"",43,41,0.753,2.90635503340834e-07,1.69897000433602,1,0,3.71817094785497e-07,0
83846,2023-02-27,5000,rv,"",43,41,0.753,2.76596399822274e-07,1.69897000433602,1,0,3.53856526913848e-07,0
83847,2023-02-26,5000,rv,"",43,41,0.753,2.63235453051045e-07,1.69897000433602,1,0,3.36763541525081e-07,0
83848,2023-02-24,5000,rv,"",43,41,0.753,2.38418579101563e-07,1.69897000433602,1,0,3.05014708820587e-07,0
83849,2023-02-23,5000,rv,"",43,41,0.753,2.26901806118636e-07,1.69897000433602,1,0,2.90281019981498e-07,0
83850,2023-02-22,5000,rv,"",42,41,0.753,2.15941349092461e-07,1.69897000433602,1,0,2.7625903972737e-07,0
83851,2023-02-21,5000,rv,"",42,41,0.753,2.05510335265869e-07,1.69897000433602,1,0,2.62914389083906e-07,0
83852,2023-02-20,5000,rv,"",42,41,0.753,1.95583189966116e-07,1.69897000433602,1,0,2.50214349747902e-07,0
83853,2023-02-18,5000,rv,"",43,41,0.753,1.77144323484534e-07,1.69897000433602,1,0,2.26625057705081e-07,0
83854,2023-02-17,5000,rv,"",43,41,0.753,1.68587394043576e-07,1.69897000433602,1,0,2.15677968968677e-07,0
83855,2023-02-16,5000,rv,"",43,41,0.753,1.60443805769963e-07,1.69897000433602,1,0,2.05259677678665e-07,0
83856,2023-02-15,5000,rv,"",43,41,0.753,1.52693592281851e-07,1.69897000433602,1,0,1.95344640355307e-07,0
83857,2023-02-14,5000,rv,"",43,41,0.753,1.45317751670417e-07,1.69897000433602,1,0,1.85908547392749e-07,0
83858,2023-02-13,5000,rv,"",43,41,0.753,1.38298199911137e-07,1.69897000433602,1,0,1.76928263456924e-07,0
83859,2023-02-11,5000,rv,"",44,40,0.753,1.25259952384617e-07,1.69897000433602,1,0,1.60248115090055e-07,0
83860,2023-02-10,5000,rv,"",44,40,0.753,1.19209289550781e-07,1.69897000433602,1,0,1.52507354410293e-07,0
83861,2023-02-09,5000,rv,"",44,40,0.753,1.13450903059318e-07,1.69897000433602,1,0,1.45140509990749e-07,0
83862,2023-02-08,5000,rv,"",44,41,0.753,1.07970674546231e-07,1.69897000433602,1,0,1.38129519863685e-07,0
83863,2023-02-07,5000,rv,"",43,41,0.753,1.02755167632935e-07,1.69897000433602,1,0,1.31457194541953e-07,0
83864,2023-02-06,5000,rv,"",43,41,0.753,9.77915949830578e-08,1.69897000433602,1,0,1.25107174873951e-07,0
83865,2023-02-04,5000,rv,"",43,41,0.753,8.8572161742267e-08,1.69897000433602,1,0,1.1331252885254e-07,0
83866,2023-02-03,5000,rv,"",43,41,0.753,8.42936970217881e-08,1.69897000433602,1,0,1.07838984484339e-07,0
83867,2023-02-02,5000,rv,"",43,41,0.753,8.02219028849813e-08,1.69897000433602,1,0,1.02629838839332e-07,0
83868,2023-02-01,5000,rv,"",43,41,0.753,7.63467961409255e-08,1.69897000433602,1,0,9.76723201776537e-08,0
83869,2023-01-31,5000,rv,"",43,41,0.753,7.26588758352086e-08,1.69897000433602,1,0,9.29542736963743e-08,0
83870,2023-01-30,5000,rv,"",43,40,0.753,6.91490999555685e-08,1.69897000433602,1,0,8.84641317284621e-08,0
83871,2023-01-28,5000,rv,"",43,40,0.753,6.26299761923087e-08,1.69897000433602,1,0,8.01240575450276e-08,0
83872,2023-01-27,5000,rv,"",43,41,0.753,5.96046447753906e-08,1.69897000433602,1,0,7.62536772051467e-08,0
83873,2023-01-26,5000,rv,"",43,40,0.753,5.6725451529659e-08,1.69897000433602,1,0,7.25702549953744e-08,0
83874,2023-01-25,5000,rv,"",43,41,0.753,5.39853372731153e-08,1.69897000433602,1,0,6.90647599318426e-08,0
83875,2023-01-24,5000,rv,"",43,41,0.753,5.13775838164674e-08,1.69897000433602,1,0,6.57285972709766e-08,0
83876,2023-01-23,5000,rv,"",43,41,0.753,4.88957974915289e-08,1.69897000433602,1,0,6.25535874369756e-08,0
83877,2023-01-21,5000,rv,"",44,40,0.753,4.42860808711335e-08,1.69897000433602,1,0,5.66562644262702e-08,0
83878,2023-01-20,5000,rv,"",43,40,0.753,4.2146848510894e-08,1.69897000433602,1,0,5.39194922421693e-08,0
83879,2023-01-19,5000,rv,"",43,40,0.753,4.01109514424907e-08,1.69897000433602,1,0,5.13149194196662e-08,0
83880,2023-01-11,5000,rv,"",44,40,0.753,2.69926686365577e-08,1.69897000433602,1,0,3.45323799659213e-08,0
83881,2023-01-10,5000,rv,"",44,40,0.753,2.56887919082337e-08,1.69897000433602,1,0,3.28642986354883e-08,0
83882,2023-01-09,5000,rv,"",44,40,0.753,2.44478987457645e-08,1.69897000433602,1,0,3.12767937184878e-08,0
83883,2023-01-07,5000,rv,"",44,40,0.753,2.21430404355668e-08,1.69897000433602,1,0,2.83281322131351e-08,0
83884,2023-01-06,5000,rv,"",44,41,0.753,2.1073424255447e-08,1.69897000433602,1,0,2.69597461210846e-08,0
83885,2023-01-05,5000,rv,"",44,40,0.753,2.00554757212453e-08,1.69897000433602,1,0,2.56574597098331e-08,0
83886,2023-01-04,5000,rv,"",43,40,0.753,1.90866990352314e-08,1.69897000433602,1,0,2.44180800444134e-08,0
83887,2023-01-03,5000,rv,"",44,40,0.753,1.81647189588021e-08,1.69897000433602,1,0,2.32385684240936e-08,0
83888,2023-01-01,5000,rv,"",45,40,0.753,1.64522158156903e-08,1.69897000433602,1,0,2.10477213453176e-08,0
83889,2022-12-31,5000,rv,"",44,40,0.753,1.56574940480772e-08,1.69897000433602,1,0,2.00310143862569e-08,0
83890,2022-12-30,5000,rv,"",43,40,0.753,1.49011611938477e-08,1.69897000433602,1,0,1.90634193012867e-08,0
83891,2022-12-29,5000,rv,"",43,40,0.753,1.41813628824147e-08,1.69897000433602,1,0,1.81425637488436e-08,0
83892,2022-12-28,5000,rv,"",43,40,0.753,1.34963343182788e-08,1.69897000433602,1,0,1.72661899829607e-08,0
83893,2022-12-27,5000,rv,"",44,40,0.753,1.28443959541168e-08,1.69897000433602,1,0,1.64321493177442e-08,0
83894,2022-12-26,5000,rv,"",44,41,0.753,1.22239493728822e-08,1.69897000433602,1,0,1.56383968592439e-08,0
83895,2022-12-25,5000,rv,"",45,40,0.753,1.16334733688192e-08,1.69897000433602,1,0,1.48829864917989e-08,0
83896,2022-12-24,5000,rv,"",44,41,0.753,1.10715202177834e-08,1.69897000433602,1,0,1.41640661065675e-08,0
83897,2022-12-23,5000,rv,"",45,40,0.753,1.05367121277235e-08,1.69897000433602,1,0,1.34798730605423e-08,0
83898,2022-12-22,5000,rv,"",44,40,0.753,1.00277378606227e-08,1.69897000433602,1,0,1.28287298549165e-08,0
83899,2022-12-21,5000,rv,"",44,40,0.753,9.54334951761568e-09,1.69897000433602,1,0,1.22090400222067e-08,0
83900,2022-12-20,5000,rv,"",43,40,0.753,9.08235947940107e-09,1.69897000433602,1,0,1.16192842120468e-08,0
83901,2022-12-19,5000,rv,"",44,40,0.753,8.64363749444607e-09,1.69897000433602,1,0,1.10580164660578e-08,0
83902,2022-12-17,5000,rv,"",44,40,0.753,7.82874702403859e-09,1.69897000433602,1,0,1.00155071931285e-08,0
83903,2022-12-16,5000,rv,"",43,41,0.753,7.45058059692383e-09,1.69897000433602,1,0,9.53170965064333e-09,0
83904,2022-12-15,5000,rv,"",43,41,0.753,7.09068144120737e-09,1.69897000433602,1,0,9.0712818744218e-09,0
83905,2022-12-14,5000,rv,"",44,41,0.753,6.74816715913942e-09,1.69897000433602,1,0,8.63309499148033e-09,0
83906,2022-12-13,5000,rv,"",44,40,0.753,6.42219797705842e-09,1.69897000433602,1,0,8.21607465887207e-09,0
83907,2022-12-12,5000,rv,"",44,41,0.753,6.11197468644111e-09,1.69897000433602,1,0,7.81919842962194e-09,0
83908,2022-12-10,5000,rv,"",44,41,0.753,5.53576010889169e-09,1.69897000433602,1,0,7.08203305328377e-09,0
83909,2022-12-09,5000,rv,"",45,40,0.753,5.26835606386175e-09,1.69897000433602,1,0,6.73993653027116e-09,0
83910,2022-12-08,5000,rv,"",45,40,0.753,5.01386893031133e-09,1.69897000433602,1,0,6.41436492745827e-09,0
83911,2022-12-07,5000,rv,"",44,40,0.753,4.77167475880784e-09,1.69897000433602,1,0,6.10452001110336e-09,0
83912,2022-12-06,5000,rv,"",44,41,0.753,4.54117973970054e-09,1.69897000433602,1,0,5.80964210602339e-09,0
83913,2022-12-05,5000,rv,"",44,41,0.753,4.32181874722303e-09,1.69897000433602,1,0,5.52900823302888e-09,0
83914,2022-12-04,5000,rv,"",44,40,0.753,4.11305395392258e-09,1.69897000433602,1,0,5.26193033632939e-09,0
83915,2022-12-03,5000,rv,"",44,40,0.753,3.91437351201929e-09,1.69897000433602,1,0,5.00775359656423e-09,0
83916,2022-12-02,5000,rv,"",43,40,0.753,3.72529029846191e-09,1.69897000433602,1,0,4.76585482532167e-09,0
83925,2023-08-17,1000,rv,"",41.3333333333333,42.8333333333333,0.753,0.00131435565686754,1,0,1,0,0.000989709809621254
83938,2023-08-20,5000,rv,"",43.5,41,0.753,0.00152482262139787,1.69897000433602,1,0,0.00195074280545306,0
83950,2023-08-21,1240,rv,"",37.5,43,0.753,0.00160221749220242,1.09342168516224,0,1,0,0.00131918021079124
83950,2023-08-21,1651,a,"",32.5,41,0.628,0.00160221749220242,1.21774707326279,0,1,0,0.00122528807564805
83951,2023-08-21,2327,rv,"",45,44,0.753,0.00160221749220242,1.36679638328673,1,0,0.00164899852040649,0
83961,2023-08-21,1113,rv,"",47,41,0.753,0.00160221749220242,1.04649516433471,1,0,0.00126256478192514,0
83973,2023-08-23,1000,lv,"",40.6666666666667,44.5,1,0.00176899153176544,1,0,1,0,0.00176899153176544
83989,2023-08-26,1000,rv,"",41.5,45.15,0.753,0.00205225905986957,1,0,1,0,0.00154535107208179
83993,2023-08-25,1004,a,"",32,38,0.628,0.001953125,1.001733712809,0,1,0,0.00122868900711729
83995,2023-08-21,800,rv,"",44,45,0.753,0.00160221749220242,0.903089986991944,0,1,0,0.00108955077036608
